CountryNum,StateNum,Year,AOU,SpeciesTotal
124,68,2011,540,6
124,68,2012,540,17
124,68,2013,540,14
124,68,2014,540,5
124,68,2015,540,59
124,68,2016,540,1
124,68,1991,540,4
124,68,1999,540,1
124,68,2004,540,18
124,68,2005,540,6
124,68,2006,540,56
124,68,2007,540,4
124,68,2008,540,27
124,68,2009,540,47
124,68,2010,540,7
124,68,2011,540,18
124,68,2012,540,9
124,68,2013,540,20
124,68,2014,540,3
124,68,2015,540,100
124,68,2016,540,27
124,68,2017,540,3
124,68,2018,540,39
124,68,1979,540,1
124,68,1981,540,1
124,68,1983,540,3
124,68,1985,540,1
124,68,1986,540,1
124,68,1987,540,15
124,68,1988,540,1
124,68,1990,540,4
124,68,1977,540,15
124,68,1979,540,48
124,68,1980,540,8
124,68,1981,540,7
124,68,1982,540,6
124,68,1983,540,19
124,68,1984,540,3
124,68,1991,540,61
124,68,1992,540,49
124,68,1993,540,77
124,68,1994,540,47
124,68,1995,540,19
124,68,1996,540,13
124,68,1997,540,15
124,68,1998,540,18
124,68,1999,540,17
124,68,2000,540,4
124,68,2001,540,81
124,68,2002,540,33
124,68,2003,540,13
124,68,2004,540,58
124,68,2005,540,51
124,68,2006,540,18
124,68,2007,540,23
124,68,2008,540,69
124,68,2009,540,18
124,68,2010,540,15
124,68,2011,540,8
124,68,2012,540,12
124,68,2013,540,17
124,68,2014,540,20
124,68,2015,540,9
124,68,2016,540,39
124,68,2017,540,23
124,68,2018,540,84
124,68,1969,540,1
124,68,1970,540,1
124,68,1972,540,34
124,68,1973,540,27
124,68,1974,540,5
124,68,1975,540,1
124,68,1977,540,21
124,68,1968,540,38
124,68,1969,540,32
124,68,1970,540,5
124,68,1971,540,1
124,68,1972,540,35
124,68,1973,540,37
124,68,1976,540,162
124,68,1977,540,3
124,68,1978,540,14
124,68,1979,540,55
124,68,1980,540,127
124,68,1981,540,28
124,68,1982,540,131
124,68,1983,540,20
124,68,1984,540,105
124,68,1985,540,74
124,68,1986,540,72
124,68,1987,540,196
124,68,1988,540,80
124,68,1989,540,43
124,68,1990,540,116
124,68,1991,540,232
124,68,1992,540,61
124,68,1993,540,289
124,68,1994,540,189
124,68,1995,540,45
124,68,1996,540,32
124,68,1997,540,11
124,68,1998,540,14
124,68,2000,540,7
124,68,2001,540,22
124,68,2003,540,16
124,68,2004,540,15
124,68,2005,540,16
124,68,2006,540,3
124,68,2007,540,20
124,68,2008,540,107
124,68,2009,540,121
124,68,2010,540,128
124,68,2011,540,32
124,68,2012,540,181
124,68,2013,540,32
124,68,2014,540,42
124,68,2015,540,18
124,68,2016,540,69
124,68,2018,540,56
124,68,1977,540,1
124,68,1978,540,2
124,68,1980,540,10
124,68,1981,540,1
124,68,1982,540,8
124,68,1983,540,2
124,68,1989,540,22
124,68,1970,540,4
124,68,1971,540,5
124,68,1972,540,4
124,68,1975,540,2
124,68,1976,540,3
124,68,1977,540,2
124,68,1978,540,4
124,68,1979,540,3
124,68,1980,540,9
124,68,1981,540,3
124,68,1982,540,25
124,68,1983,540,35
124,68,1984,540,34
124,68,1985,540,77
124,68,1986,540,4
124,68,1987,540,66
124,68,1988,540,13
124,68,1989,540,3
124,68,1990,540,6
124,68,1991,540,69
124,68,1992,540,35
124,68,1993,540,10
124,68,1994,540,4
124,68,1995,540,29
124,68,1996,540,1
124,68,1997,540,64
124,68,1998,540,207
124,68,1999,540,7
124,68,2000,540,10
124,68,2001,540,12
124,68,2002,540,6
124,68,2003,540,3
124,68,2004,540,16
124,68,2005,540,14
124,68,2006,540,37
124,68,2007,540,35
124,68,2008,540,36
124,68,2009,540,8
124,68,2010,540,7
124,68,2011,540,56
124,68,2012,540,2
124,68,2013,540,11
124,68,2014,540,7
124,68,2015,540,2
124,68,2016,540,4
124,68,2018,540,15
124,68,1975,540,1
124,68,1976,540,1
124,68,1978,540,6
124,68,1979,540,2
124,68,1991,540,36
124,68,1992,540,31
124,68,1993,540,1
124,68,1994,540,12
124,68,1995,540,37
124,68,1996,540,31
124,68,1997,540,15
124,68,1998,540,77
124,68,1999,540,19
124,68,2000,540,65
124,68,2001,540,37
124,68,2002,540,5
124,68,2003,540,228
124,68,2004,540,17
124,68,2005,540,38
124,68,2006,540,17
124,68,2007,540,13
124,68,2008,540,16
124,68,1975,540,2
124,68,1977,540,1
124,68,1978,540,3
124,68,1981,540,4
124,68,1986,540,5
124,68,1987,540,16
124,68,1988,540,9
124,68,1989,540,2
124,68,1990,540,3
124,68,1991,540,4
124,68,1992,540,4
124,68,1994,540,6
124,68,1995,540,11
124,68,1996,540,4
124,68,1997,540,1
124,68,1998,540,6
124,68,1999,540,29
124,68,2000,540,2
124,68,2001,540,5
124,68,2002,540,4
124,68,2003,540,2
124,68,2004,540,2
124,68,2007,540,1
124,68,1987,540,3
124,68,1989,540,1
124,68,1990,540,4
124,68,1991,540,4
124,68,1994,540,4
124,68,1995,540,32
124,68,1996,540,1
124,68,1997,540,6
124,68,1998,540,4
124,68,1999,540,2
124,68,2000,540,1
124,68,2001,540,17
124,68,2002,540,2
124,68,2003,540,9
124,68,2004,540,8
124,68,2005,540,3
124,68,2006,540,18
124,68,2007,540,42
124,68,2008,540,29
124,68,2009,540,63
124,68,2010,540,7
124,68,2011,540,40
124,68,2012,540,35
124,68,2014,540,3
124,68,2015,540,1
124,68,2016,540,1
124,68,1987,540,1
124,68,1998,540,2
124,68,2001,540,3
124,68,2002,540,1
124,68,2003,540,5
124,68,2004,540,1
124,68,2005,540,6
124,68,1972,540,1
124,68,1979,540,4
124,68,1981,540,8
124,68,1994,540,12
124,68,1969,540,6
124,68,1972,540,9
124,68,1976,540,1
124,68,1977,540,4
124,68,1978,540,5
124,68,1980,540,4
124,68,1981,540,8
124,68,1982,540,14
124,68,1983,540,12
124,68,1984,540,3
124,68,1985,540,4
124,68,1986,540,9
124,68,1987,540,3
124,68,1990,540,3
124,68,1991,540,2
124,68,1992,540,2
124,68,1993,540,20
124,68,1994,540,2
124,68,1995,540,3
124,68,1997,540,2
124,68,1999,540,1
124,68,2000,540,14
124,68,2001,540,1
124,68,2002,540,4
124,68,2003,540,10
124,68,2004,540,2
124,68,2005,540,2
124,68,2006,540,15
124,68,2007,540,6
124,68,2008,540,17
124,68,2010,540,3
124,68,2011,540,16
124,68,2012,540,1
124,68,2014,540,1
124,68,2016,540,1
124,68,2018,540,7
124,68,1989,540,5
124,68,1990,540,125
124,68,1991,540,1
124,68,1998,540,2
124,68,2006,540,1
124,68,2008,540,10
124,68,2010,540,2
124,68,2015,540,57
124,68,2016,540,2
124,68,1973,540,6
124,68,1997,540,2
124,68,1998,540,62
124,68,2000,540,48
124,68,2002,540,46
124,68,2010,540,2
124,68,2011,540,1
124,68,2012,540,1
124,68,2013,540,12
124,68,2014,540,123
124,68,1973,540,4
124,68,2006,540,2
124,68,1982,540,1
124,68,1983,540,1
124,68,1982,540,7
124,68,1983,540,5
124,68,1984,540,1
124,68,1986,540,10
124,68,1991,540,9
124,68,2010,540,8
124,68,1973,540,1
124,68,1975,540,1
124,68,1976,540,1
124,68,1980,540,1
124,68,1988,540,2
124,68,1989,540,99
124,68,1990,540,5
124,68,1991,540,23
124,68,1992,540,105
124,68,1993,540,4
124,68,1994,540,13
124,68,1998,540,6
124,68,2001,540,1
124,68,2008,540,2
124,68,2013,540,3
124,68,2014,540,5
124,68,1968,540,5
124,68,1969,540,26
124,68,1973,540,29
124,68,1974,540,68
124,68,1975,540,166
124,68,1976,540,99
124,68,1977,540,194
124,68,1978,540,162
124,68,1979,540,391
124,68,1980,540,455
124,68,1981,540,185
124,68,1982,540,289
124,68,1983,540,237
124,68,1984,540,246
124,68,1985,540,265
124,68,1986,540,191
124,68,1987,540,163
124,68,1988,540,85
124,68,1989,540,188
124,68,1990,540,195
124,68,1991,540,30
124,68,1992,540,113
124,68,1993,540,170
124,68,1994,540,855
124,68,1995,540,428
124,68,1996,540,117
124,68,1997,540,624
124,68,1998,540,10
124,68,1999,540,127
124,68,2000,540,37
124,68,2001,540,84
124,68,2002,540,804
124,68,2003,540,66
124,68,2004,540,98
124,68,2005,540,36
124,68,2006,540,207
124,68,2007,540,127
124,68,2008,540,114
124,68,2009,540,573
124,68,2010,540,103
124,68,2011,540,150
124,68,2012,540,4
124,68,2013,540,408
124,68,2014,540,96
124,68,2015,540,226
124,68,2016,540,98
124,68,2017,540,202
124,68,2018,540,90
124,68,1970,540,6
124,68,1971,540,15
124,68,1972,540,1
124,68,1973,540,12
124,68,1974,540,4
124,68,1975,540,2
124,68,1976,540,13
124,68,1977,540,27
124,68,1978,540,6
124,68,1979,540,3
124,68,1980,540,8
124,68,1981,540,5
124,68,1982,540,3
124,68,1983,540,17
124,68,1984,540,1
124,68,1985,540,2
124,68,1986,540,2
124,68,1987,540,6
124,68,1988,540,12
124,68,1989,540,1
124,68,1990,540,8
124,68,1991,540,4
124,68,1992,540,5
124,68,1994,540,5
124,68,1996,540,7
124,68,1997,540,6
124,68,2000,540,1
124,68,2002,540,12
124,68,2003,540,1
124,68,2004,540,3
124,68,2005,540,3
124,68,2006,540,1
124,68,1968,540,2
124,68,1969,540,1
124,68,1970,540,12
124,68,1971,540,8
124,68,1972,540,10
124,68,1973,540,1
124,68,1974,540,12
124,68,1977,540,3
124,68,1979,540,1
124,68,1980,540,2
124,68,1982,540,3
124,68,1984,540,1
124,68,1985,540,30
124,68,1986,540,4
124,68,1987,540,22
124,68,1990,540,15
124,68,1991,540,1
124,68,1992,540,43
124,68,1993,540,15
124,68,1994,540,1
124,68,1995,540,3
124,68,1996,540,3
124,68,1997,540,2
124,68,1998,540,3
124,68,1999,540,8
124,68,2001,540,2
124,68,2002,540,193
124,68,2003,540,3
124,68,2004,540,2
124,68,2005,540,1
124,68,2013,540,6
124,68,2015,540,2
124,68,2017,540,4
124,68,2018,540,2
124,68,1980,540,194
124,68,1982,540,15
124,68,1983,540,6
124,68,1984,540,240
124,68,1985,540,300
124,68,1986,540,21
124,68,1987,540,3
124,68,1988,540,318
124,68,1989,540,17
124,68,1990,540,38
124,68,1991,540,43
124,68,1992,540,36
124,68,1993,540,95
124,68,1994,540,164
124,68,1995,540,429
124,68,1997,540,59
124,68,1998,540,144
124,68,1999,540,11
124,68,2000,540,87
124,68,1968,540,7
124,68,1969,540,6
124,68,1970,540,6
124,68,1971,540,10
124,68,1972,540,7
124,68,1973,540,1
124,68,1974,540,12
124,68,1975,540,1
124,68,1976,540,25
124,68,1977,540,19
124,68,1978,540,300
124,68,1979,540,71
124,68,1980,540,143
124,68,1981,540,107
124,68,1982,540,156
124,68,1983,540,92
124,68,1984,540,136
124,68,1985,540,93
124,68,1986,540,111
124,68,1987,540,81
124,68,1988,540,80
124,68,1989,540,335
124,68,1990,540,174
124,68,1991,540,120
124,68,1992,540,140
124,68,1993,540,40
124,68,1994,540,316
124,68,1995,540,113
124,68,1996,540,20
124,68,1997,540,198
124,68,1998,540,35
124,68,2006,540,108
124,68,2007,540,150
124,68,2008,540,222
124,68,2010,540,114
124,68,2011,540,37
124,68,1968,540,173
124,68,1969,540,142
124,68,1972,540,4
124,68,1973,540,322
124,68,1976,540,29
124,68,2005,540,3
124,68,2008,540,9
124,68,2010,540,1
124,68,2014,540,2
124,68,2016,540,1
124,68,1969,540,1
124,68,1978,540,8
124,68,1984,540,4
124,68,1985,540,7
124,68,1986,540,5
124,68,1992,540,3
124,68,1993,540,1
124,68,2008,540,3
124,68,2009,540,1
124,68,2012,540,1
124,68,2014,540,6
124,68,2015,540,1
124,68,2012,540,1
124,68,2017,540,1
124,68,1986,540,31
124,68,1992,540,2
124,68,1993,540,1
124,68,1994,540,1
124,68,1995,540,46
124,68,1996,540,36
124,68,1997,540,9
124,68,1998,540,64
124,68,2008,540,52
124,68,2009,540,69
124,68,2010,540,28
124,68,2011,540,58
124,68,2012,540,84
124,68,2013,540,81
124,68,2014,540,19
124,68,2015,540,23
124,68,2016,540,29
124,68,2017,540,44
124,68,2018,540,18
124,68,1986,540,1
124,68,1988,540,3
124,68,1992,540,1
124,68,1978,540,1
124,68,1985,540,1
124,68,1992,540,1
124,68,1985,540,1
124,68,1995,540,2
124,68,2001,540,1
124,68,2018,540,1
124,68,1988,540,1
124,68,1970,540,4
124,68,1974,540,4
124,68,1977,540,4
124,68,1978,540,6
124,68,1980,540,3
124,68,1981,540,1
124,68,1983,540,5
124,68,1984,540,14
124,68,1985,540,2
124,68,1986,540,10
124,68,1987,540,8
124,68,1988,540,4
124,68,1989,540,5
124,68,1990,540,7
124,68,1991,540,1
124,68,1992,540,6
124,68,2010,540,1
124,68,2012,540,1
124,68,1980,540,5
124,68,1987,540,7
124,68,1989,540,1
124,68,1998,540,1
124,68,1977,540,1
124,68,2013,540,1
124,68,1976,540,1
124,68,1973,540,4
124,68,1975,540,9
124,68,1976,540,2
124,68,1978,540,69
124,68,1980,540,26
124,68,1981,540,298
124,68,1982,540,85
124,68,1983,540,33
124,68,1997,540,160
124,68,1998,540,60
124,68,2000,540,36
124,68,2001,540,84
124,68,2003,540,217
124,68,2004,540,77
124,68,2005,540,147
124,68,2009,540,45
124,68,2010,540,54
124,68,2011,540,58
124,68,2012,540,39
124,68,2013,540,22
124,68,2014,540,72
124,68,2015,540,40
124,68,2016,540,26
124,68,2017,540,51
124,68,2018,540,57
124,68,1974,540,316
124,68,1975,540,155
124,68,1976,540,25
124,68,1977,540,147
124,68,1978,540,227
124,68,1979,540,393
124,68,1980,540,337
124,68,1981,540,371
124,68,1982,540,254
124,68,1983,540,139
124,68,1984,540,444
124,68,1985,540,48
124,68,1988,540,298
124,68,1989,540,712
124,68,1990,540,228
124,68,1991,540,140
124,68,1992,540,327
124,68,1993,540,776
124,68,1994,540,243
124,68,1995,540,461
124,68,1996,540,246
124,68,1997,540,59
124,68,1998,540,241
124,68,1999,540,282
124,68,2000,540,143
124,68,2010,540,88
124,68,2011,540,94
124,68,2013,540,115
124,68,2014,540,23
124,68,2016,540,25
124,68,2017,540,295
124,68,2018,540,60
124,68,1994,540,6
124,68,1998,540,12
124,68,1999,540,5
124,68,2000,540,30
124,68,2001,540,5
124,68,2002,540,6
124,68,2003,540,13
124,68,2004,540,54
124,68,2005,540,20
124,68,2006,540,23
124,68,2007,540,16
124,68,2008,540,7
124,68,2009,540,17
124,68,2010,540,32
124,68,2011,540,19
124,68,2012,540,12
124,68,2013,540,15
124,68,2014,540,6
124,68,2018,540,1
124,68,1993,540,4
124,68,2001,540,28
124,68,2014,540,2
124,68,1976,540,1
124,68,1984,540,1
124,68,1984,540,3
124,68,1992,540,1
124,68,1993,540,2
124,68,1974,540,2
124,68,1976,540,1
124,68,1976,540,1
124,68,1986,540,1
124,68,1987,540,1
124,68,1990,540,11
124,68,1991,540,3
124,68,1993,540,8
124,68,1995,540,1
124,68,1997,540,2
124,68,1998,540,4
124,68,2002,540,1
124,68,2003,540,3
124,68,2010,540,3
124,68,2011,540,3
124,68,2012,540,1
124,68,2013,540,1
124,68,2014,540,5
124,68,1984,540,1
124,68,1988,540,1
124,68,1990,540,1
124,68,1991,540,33
124,68,1992,540,2
124,68,1993,540,1
124,68,1994,540,5
124,68,1995,540,8
124,68,1996,540,1
124,68,1997,540,3
124,68,1998,540,1
124,68,1999,540,14
124,68,2000,540,1
124,68,2001,540,22
124,68,2002,540,18
124,68,2003,540,5
124,68,2004,540,61
124,68,2005,540,18
124,68,2006,540,205
124,68,2007,540,116
124,68,2008,540,90
124,68,2009,540,5
124,68,2014,540,65
124,68,2015,540,46
124,68,2016,540,3
124,68,2017,540,2
124,68,2018,540,16
124,68,2017,540,10
124,68,2018,540,2
124,68,1985,540,1
124,68,1991,540,1
124,68,1993,540,2
124,68,2007,540,1
124,68,2008,540,2
124,68,2012,540,4
124,68,2013,540,1
124,68,2015,540,12
124,68,2018,540,3
124,68,1968,540,137
124,68,1969,540,698
124,68,1976,540,3
124,68,1977,540,13
124,68,1979,540,1
124,68,1980,540,2
124,68,1982,540,1
124,68,1983,540,45
124,68,1984,540,8
124,68,1985,540,27
124,68,1986,540,271
124,68,1987,540,34
124,68,1969,540,1
124,68,1980,540,25
124,68,1981,540,3
124,68,1983,540,2
124,68,1984,540,5
124,68,1986,540,11
124,68,1987,540,115
124,68,1988,540,1
124,68,1991,540,2
124,68,1995,540,2
124,68,1996,540,1
124,68,2001,540,4
124,68,2002,540,1
124,68,2004,540,5
124,68,2005,540,6
124,68,2006,540,1
124,68,2013,540,3
124,68,2015,540,1
124,68,2016,540,9
124,68,1978,540,1
124,68,1979,540,4
124,68,1980,540,49
124,68,1981,540,3
124,68,1985,540,2
124,68,1986,540,3
124,68,1987,540,59
124,68,1988,540,100
124,68,1989,540,2
124,68,1990,540,1
124,68,1991,540,3
124,68,1995,540,1
124,68,1996,540,3
124,68,1997,540,3
124,68,1998,540,3
124,68,1999,540,3
124,68,2001,540,23
124,68,2002,540,1
124,68,2004,540,22
124,68,2005,540,5
124,68,2006,540,12
124,68,2007,540,4
124,68,2008,540,9
124,68,2009,540,24
124,68,2010,540,28
124,68,2011,540,25
124,68,2012,540,21
124,68,2013,540,13
124,68,2014,540,1
124,68,2015,540,6
124,68,2016,540,6
124,68,2017,540,22
124,68,2018,540,21
124,68,1990,540,29
124,68,1991,540,46
124,68,1992,540,47
124,68,1993,540,62
124,68,1994,540,24
124,68,1995,540,84
124,68,1996,540,40
124,68,1997,540,31
124,68,1998,540,15
124,68,2000,540,121
124,68,2001,540,34
124,68,2008,540,110
124,68,2015,540,89
124,68,2016,540,20
124,68,2018,540,77
124,68,2012,540,1
124,68,2013,540,10
124,68,2014,540,3
124,68,2017,540,5
124,68,2018,540,5
124,68,2004,540,1
124,68,2009,540,1
124,68,2014,540,1
124,68,1969,540,1
124,68,1988,540,1
124,68,2003,540,2
124,68,2004,540,21
124,68,2005,540,9
124,68,2006,540,10
124,68,2007,540,8
124,68,2008,540,73
124,68,2009,540,2
124,68,2010,540,9
124,68,2011,540,20
124,68,2012,540,1
124,68,2013,540,46
124,68,2014,540,28
124,68,2016,540,25
124,68,2017,540,3
124,68,2012,540,3
124,68,2013,540,139
124,68,2014,540,63
124,68,2015,540,85
124,68,2016,540,111
124,68,2017,540,54
124,68,2018,540,20
124,68,1997,540,4
124,68,2000,540,32
124,68,2001,540,60
124,68,2002,540,15
124,68,2004,540,106
124,68,2005,540,51
124,68,2006,540,19
124,68,2007,540,3
124,68,2008,540,7
124,68,2009,540,252
124,68,2010,540,1
124,68,2011,540,19
124,68,2013,540,35
124,68,2014,540,4
124,68,2015,540,1
124,68,2016,540,7
124,68,2017,540,21
124,68,2018,540,9
124,68,2013,540,36
124,68,2014,540,5
124,68,2016,540,7
124,68,2015,540,1
124,68,2010,540,1
124,68,1994,540,90
124,68,1995,540,97
124,68,1996,540,64
124,68,1997,540,109
124,68,1998,540,33
124,68,1999,540,19
124,68,2006,540,130
124,68,2007,540,84
124,68,2008,540,43
124,68,1994,540,2
124,68,1996,540,9
124,68,2003,540,1
124,68,2004,540,16
124,68,2010,540,5
124,68,2017,540,1
124,68,2004,540,1
124,68,2006,540,3
124,68,2010,540,1
124,68,2014,540,6
124,68,2001,540,75
124,68,2010,540,656
124,68,2011,540,1
124,68,2012,540,38
124,68,2013,540,403
124,68,2014,540,1
124,68,2015,540,7
124,68,2017,540,1
124,68,2001,540,2
124,68,2003,540,7
124,68,2004,540,2
124,68,2008,540,1
124,68,2010,540,4
124,68,2011,540,1
124,68,1993,540,24
124,68,1994,540,33
124,68,1995,540,14
124,68,1996,540,11
124,68,1997,540,5
124,68,1998,540,30
124,68,1999,540,26
124,68,2001,540,17
124,68,2002,540,3
124,68,2003,540,1
124,68,2004,540,178
124,68,2005,540,39
124,68,2006,540,9
124,68,2007,540,60
124,68,2008,540,39
124,68,2009,540,14
124,68,2010,540,6
124,68,2011,540,50
124,68,2012,540,18
124,68,2013,540,9
124,68,2014,540,3
124,68,2015,540,9
124,68,2017,540,3
124,68,1992,540,11
124,68,1993,540,4
124,68,1996,540,12
124,68,1997,540,3
124,68,1998,540,4
124,68,1999,540,2
124,68,2005,540,3
124,68,2009,540,10
124,68,2010,540,1
124,68,2012,540,5
124,68,2013,540,8
124,68,2014,540,8
124,68,2015,540,5
124,68,2016,540,18
124,68,2018,540,4
124,68,1992,540,8
124,68,1994,540,53
124,68,2001,540,3
124,68,2005,540,2
124,68,2008,540,1
124,68,2016,540,1
124,68,2013,540,1
124,68,2015,540,1
124,68,2001,540,1
124,68,2005,540,1
124,68,2011,540,6
124,68,2018,540,9
124,68,1994,540,3
124,68,1996,540,4
124,68,1997,540,5
124,68,1998,540,2
124,68,1999,540,2
124,68,2003,540,1
124,68,1995,540,1
124,68,1997,540,1
124,68,2016,540,1
124,68,1995,540,25
124,68,1997,540,3
124,68,1998,540,11
124,68,2005,540,3
124,68,2006,540,3
124,68,2007,540,32
124,68,2008,540,2
124,68,2009,540,12
124,68,2010,540,5
124,68,2011,540,5
124,68,2012,540,9
124,68,2013,540,3
124,68,2014,540,3
124,68,2015,540,1
124,68,2016,540,3
124,68,2018,540,2
124,68,1997,540,1
124,68,2008,540,7
124,68,2011,540,1
124,68,2013,540,1
124,68,2016,540,1
124,68,2017,540,4
124,68,2018,540,2
124,68,2006,540,1
124,68,2009,540,2
124,68,2012,540,3
124,68,2013,540,4
124,68,2015,540,14
124,68,2017,540,1
124,68,1999,540,29
124,68,2001,540,5
124,68,2002,540,3
124,68,2003,540,55
124,68,2004,540,1
124,68,2005,540,3
124,68,2006,540,5
124,68,2007,540,18
124,68,2009,540,4
124,68,2010,540,7
124,68,2011,540,3
124,68,2006,540,5
124,68,2007,540,13
124,68,2008,540,3
124,68,2010,540,1
124,68,2011,540,3
124,68,2012,540,3
124,68,2015,540,1
124,68,2017,540,4
124,68,1994,540,18
124,68,1995,540,62
124,68,2002,540,4
124,68,2004,540,8
124,68,2006,540,1
124,68,2008,540,4
124,68,2009,540,93
124,68,2012,540,9
124,68,2013,540,2
124,68,2015,540,7
124,68,2018,540,231
124,68,1993,540,29
124,68,1994,540,14
124,68,2009,540,29
124,68,2014,540,48
124,68,2015,540,49
124,68,2016,540,9
124,68,2017,540,4
124,68,2018,540,23
124,68,1992,540,3
124,68,1993,540,2
124,68,1994,540,1
124,68,1995,540,3
124,68,1996,540,3
124,68,1997,540,5
124,68,1998,540,29
124,68,1999,540,5
124,68,2003,540,27
124,68,2004,540,4
124,68,2007,540,1
124,68,2008,540,1
124,68,2009,540,2
124,68,1993,540,4
124,68,1994,540,12
124,68,1995,540,2
124,68,1997,540,81
124,68,1998,540,16
124,68,1999,540,52
124,68,2000,540,40
124,68,2001,540,11
124,68,2002,540,13
124,68,2003,540,11
124,68,2004,540,65
124,68,2005,540,21
124,68,2006,540,3
124,68,2007,540,4
124,68,2008,540,7
124,68,2009,540,8
124,68,2011,540,6
124,68,2012,540,5
124,68,2013,540,3
124,68,2014,540,4
124,68,2015,540,123
124,68,2016,540,2
124,68,2018,540,1
124,68,1995,540,88
124,68,1996,540,11
124,68,1997,540,21
124,68,1998,540,18
124,68,1999,540,6
124,68,2000,540,318
124,68,2001,540,36
124,68,2002,540,95
124,68,2003,540,20
124,68,2004,540,149
124,68,2005,540,68
124,68,2006,540,112
124,68,2007,540,37
124,68,2008,540,267
124,68,2009,540,447
124,68,2010,540,25
124,68,2011,540,16
124,68,2012,540,173
124,68,2013,540,31
124,68,2014,540,26
124,68,2015,540,2
124,68,2017,540,24
124,68,2018,540,29
124,68,1993,540,1
124,68,1994,540,4
124,68,1995,540,1
124,68,2006,540,1
124,68,2007,540,4
124,68,2008,540,3
124,68,2009,540,3
124,68,2010,540,5
124,68,2012,540,1
124,68,2013,540,5
124,68,2015,540,2
124,68,2016,540,1
124,68,2005,540,1
124,68,2011,540,3
124,68,2016,540,6
124,68,1994,540,5
124,68,1995,540,1
124,68,1996,540,9
124,68,1997,540,28
124,68,1998,540,2
124,68,1999,540,1
124,68,2000,540,2
124,68,2001,540,6
124,68,2006,540,10
124,68,2007,540,4
124,68,2008,540,18
124,68,2009,540,10
124,68,2010,540,4
124,68,2011,540,2
124,68,2012,540,6
124,68,2013,540,7
124,68,2014,540,3
124,68,2016,540,3
124,68,1992,540,136
124,68,1994,540,1
124,68,1996,540,8
124,68,1997,540,7
124,68,1998,540,33
124,68,1999,540,6
124,68,2001,540,5
124,68,2002,540,13
124,68,2003,540,6
124,68,2004,540,8
124,68,2005,540,69
124,68,2006,540,13
124,68,2007,540,11
124,68,2008,540,8
124,68,2009,540,15
124,68,2010,540,6
124,68,2011,540,3
124,68,2012,540,1
124,68,2013,540,1
124,68,2014,540,6
124,68,2015,540,5
124,68,1992,540,1
124,68,1993,540,2
124,68,2006,540,1
124,68,2009,540,34
124,68,2011,540,1
124,68,2012,540,1
124,68,2007,540,3
124,68,2016,540,4
124,68,2017,540,10
124,68,2018,540,7
124,68,1992,540,2
124,68,2011,540,1
124,68,1996,540,1
124,68,1999,540,1
124,68,2009,540,1
124,68,2011,540,1
124,68,2013,540,1
124,68,2008,540,1
124,68,2009,540,7
124,68,2010,540,10
124,68,2012,540,2
124,68,2013,540,1
124,68,2014,540,3
124,68,2015,540,2
124,68,2016,540,10
124,68,2018,540,2
124,68,2006,540,3
124,68,2007,540,6
124,68,2018,540,1
124,68,2009,540,9
124,68,2010,540,1
124,68,2012,540,2
124,68,2004,540,1
124,68,2018,540,1
124,68,2009,540,2
124,68,2010,540,5
124,68,2011,540,2
124,68,2009,540,1
124,68,2010,540,1
124,68,2011,540,1
124,68,2015,540,1
124,68,2014,540,1
124,68,2010,540,2
124,68,2013,540,2
124,68,2014,540,1
124,68,2015,540,4
124,68,2007,540,1
124,68,2011,540,1
124,68,1992,540,2
124,68,1993,540,2
124,68,1994,540,237
124,68,1995,540,99
124,68,1997,540,63
124,68,2004,540,109
124,68,2005,540,24
124,68,2006,540,27
124,68,2007,540,110
124,68,2008,540,85
124,68,2010,540,51
124,68,2011,540,2
124,68,2014,540,32
124,68,1996,540,471
124,68,1997,540,78
124,68,1998,540,66
124,68,1999,540,36
124,68,2001,540,153
124,68,2002,540,61
124,68,2003,540,103
124,68,2004,540,53
124,68,2005,540,96
124,68,2006,540,70
124,68,2007,540,224
124,68,2009,540,621
124,68,2010,540,149
124,68,2011,540,214
124,68,2012,540,73
124,68,2013,540,304
124,68,2014,540,83
124,68,2015,540,428
124,68,2016,540,299
124,68,2017,540,235
124,68,2018,540,127
124,68,1987,540,2
124,68,1988,540,8
124,68,1989,540,4
124,68,1991,540,4
124,68,1992,540,4
124,68,1993,540,66
124,68,1994,540,55
124,68,1995,540,5
124,68,1996,540,37
124,68,1997,540,28
124,68,1998,540,16
124,68,1999,540,1
124,68,2000,540,2
124,68,2001,540,12
124,68,2002,540,14
124,68,2003,540,9
124,68,2004,540,9
124,68,2005,540,4
124,68,2006,540,23
124,68,2007,540,28
124,68,2008,540,72
124,68,2009,540,22
124,68,2013,540,8
124,68,2014,540,33
124,68,2016,540,20
124,68,2017,540,2
124,68,2018,540,40
124,68,1994,540,56
124,68,1995,540,197
124,68,1996,540,180
124,68,1997,540,197
124,68,1998,540,126
124,68,1999,540,219
124,68,2000,540,94
124,68,2001,540,107
124,68,2002,540,298
124,68,2003,540,166
124,68,2004,540,197
124,68,2005,540,105
124,68,2006,540,89
124,68,2007,540,134
124,68,2008,540,72
124,68,2009,540,75
124,68,2011,540,158
124,68,2012,540,132
124,68,2016,540,69
124,68,2017,540,51
124,68,2018,540,38
124,68,1994,540,18
124,68,1995,540,4
124,68,1996,540,57
124,68,2000,540,7
124,68,2001,540,156
124,68,2005,540,50
124,68,2007,540,24
124,68,2008,540,100
124,68,2010,540,11
124,68,2011,540,2
124,68,2012,540,1
124,68,2013,540,5
